admin1,year,week,fatalities,attack_count,latitude,longitude
Est,2024,22,40,7,12.26692857142857,0.8146571428571429
Est,2024,23,65,5,12.22484,0.68974
Est,2024,24,19,4,12.529575,0.912775
Est,2024,25,11,3,12.127833333333333,1.2918666666666667
Est,2024,26,120,6,12.28365,1.0026166666666667
Est,2024,27,9,4,12.029525,0.672975
Est,2024,28,43,11,12.486227272727273,0.11841818181818181
Est,2024,29,29,4,12.690425000000001,-0.034550000000000004
Est,2024,30,26,4,12.420525000000001,0.43465000000000004
Est,2024,31,0,1,12.97,-0.15
Est,2024,32,256,7,12.491828571428572,0.5449285714285714
Est,2024,33,46,7,11.857014285714286,1.0798
Est,2024,34,17,3,11.876600000000002,1.3411
Est,2024,35,0,2,12.256599999999999,0.09945
Est,2024,36,0,3,11.719433333333333,0.7044333333333334
Est,2024,37,3,1,11.3,1.0333
Est,2024,38,4,2,12.4238,1.32605
Est,2024,39,6,5,12.06438,0.71692
Est,2024,40,53,5,12.4033,0.15602
Est,2024,41,4,2,11.9611,1.0288
Est,2024,42,14,4,12.310575,0.45175
Est,2024,43,13,3,12.034999999999998,0.6415000000000001
Est,2024,44,65,13,12.383184615384616,0.4918461538461539
Est,2024,45,45,5,12.57234,0.22191999999999998
Est,2024,46,0,6,12.407083333333333,1.0892333333333333
Est,2024,47,14,6,12.365933333333333,0.29224999999999995
Est,2024,48,5,3,12.559066666666666,0.4743
Est,2024,49,3,1,12.074,1.181
Est,2024,50,2,2,11.82245,0.93755
Est,2024,51,2,6,12.058316666666665,0.7130833333333334
Est,2024,52,12,2,12.7344,0.11105
Est,2025,1,20,4,12.47805,0.016825
Est,2025,2,17,1,13.0166,-0.1396
Est,2025,3,5,2,12.2355,0.78005
Est,2025,4,23,1,11.2497,0.7075
Est,2025,5,17,5,12.51618,0.60362
Est,2025,6,27,8,12.1492875,0.1847375
Est,2025,7,61,9,12.090155555555556,0.7868333333333334
Est,2025,8,16,4,12.156725,0.9062749999999999
Est,2025,9,16,4,12.282499999999999,1.352425
Est,2025,10,12,7,12.370028571428572,0.7685285714285713
Est,2025,11,64,11,12.44048181818182,0.6925181818181818
Est,2025,12,114,14,12.443978571428572,0.92735
Est,2025,13,80,5,12.13438,0.85624
Est,2025,14,25,10,12.29208,0.59126
Est,2025,15,21,7,12.190985714285715,0.6024714285714285
Est,2025,16,31,4,11.982325,0.8878750000000001
Est,2025,17,4,6,12.221166666666667,0.6109
Est,2025,18,22,8,12.2499625,0.2624
Hauts-Bassins,2015,41,5,1,11.3925,-4.9388
Hauts-Bassins,2018,13,2,1,11.1772,-4.2979
Hauts-Bassins,2018,33,0,1,11.1772,-4.2979
Hauts-Bassins,2018,35,0,1,11.1772,-4.2979
Hauts-Bassins,2018,37,4,1,10.7841,-3.8898
Hauts-Bassins,2018,47,0,1,11.4352,-4.0376
Hauts-Bassins,2018,49,0,1,10.9474,-4.4753
Hauts-Bassins,2018,50,0,1,11.1772,-4.2979
Hauts-Bassins,2019,24,0,1,11.475,-5.1965
Hauts-Bassins,2019,29,0,1,11.6261,-3.6869
Hauts-Bassins,2019,30,0,1,11.1772,-4.2979
Hauts-Bassins,2019,52,0,1,11.4352,-4.0376
Hauts-Bassins,2020,13,0,2,11.4909,-3.5217
Hauts-Bassins,2020,19,0,1,11.1737,-4.4438
Hauts-Bassins,2020,21,2,1,12.0479,-4.6671
Hauts-Bassins,2020,24,1,1,11.76,-4.81
Hauts-Bassins,2020,37,0,2,11.01505,-4.408049999999999
Hauts-Bassins,2021,4,0,1,11.304,-3.8987
Hauts-Bassins,2021,44,5,1,10.9333,-4.7166
Hauts-Bassins,2022,3,0,1,11.884,-4.5192
Hauts-Bassins,2022,7,0,1,11.2167,-4.6333
Hauts-Bassins,2022,8,0,1,11.6367,-3.8907
Hauts-Bassins,2022,9,0,1,11.4806,-4.971
Hauts-Bassins,2022,12,0,1,11.7205,-3.837
Hauts-Bassins,2022,14,0,1,11.0772,-4.685
Hauts-Bassins,2022,16,0,1,11.3485,-3.6242
Hauts-Bassins,2022,18,0,1,10.9276,-3.7779
Hauts-Bassins,2022,19,1,2,11.84455,-4.464449999999999
Hauts-Bassins,2022,23,0,1,11.6367,-3.8907
Hauts-Bassins,2022,24,0,1,11.4547,-3.2313
Hauts-Bassins,2022,25,1,1,11.884,-4.5192
Hauts-Bassins,2022,26,0,3,11.540933333333333,-4.064966666666667
Hauts-Bassins,2022,28,0,1,11.7205,-3.837
Hauts-Bassins,2022,34,0,2,11.5638,-3.7062
Hauts-Bassins,2022,37,0,2,11.48075,-4.1042
Hauts-Bassins,2022,39,12,3,11.4489,-3.494533333333333
Hauts-Bassins,2022,42,1,1,11.2367,-3.698
Hauts-Bassins,2022,43,1,2,11.50505,-3.6468
Hauts-Bassins,2022,44,0,2,11.483350000000002,-4.43
Hauts-Bassins,2022,46,1,2,11.31145,-3.79645
Hauts-Bassins,2022,47,5,4,11.468675,-4.071524999999999
Hauts-Bassins,2022,48,13,2,11.394549999999999,-3.52835
Hauts-Bassins,2022,49,0,1,11.1772,-4.2979
Hauts-Bassins,2022,50,15,4,11.571575,-4.445525
Hauts-Bassins,2022,51,0,1,11.2726,-3.6159
Hauts-Bassins,2023,2,0,1,11.1772,-4.2979
Hauts-Bassins,2023,4,1,2,11.612549999999999,-4.4825
Hauts-Bassins,2023,5,0,1,11.2726,-3.6159
Hauts-Bassins,2023,6,0,1,11.2726,-3.6159
Hauts-Bassins,2023,7,2,2,11.60785,-4.01605
Hauts-Bassins,2023,9,6,2,11.3418,-4.31705
Hauts-Bassins,2023,10,17,2,11.76,-4.81
Hauts-Bassins,2023,11,21,3,11.615166666666667,-4.242533333333333
Hauts-Bassins,2023,13,3,1,11.2367,-3.698
Hauts-Bassins,2023,16,10,2,11.75805,-4.87645
Hauts-Bassins,2023,18,3,1,11.7205,-3.837
Hauts-Bassins,2023,19,1,1,11.6365,-3.9736
Hauts-Bassins,2023,20,3,3,11.595500000000001,-3.6584333333333334
Hauts-Bassins,2023,21,5,1,11.5704,-4.0285
Hauts-Bassins,2023,22,11,2,11.599250000000001,-3.54805
Hauts-Bassins,2023,24,16,3,11.624633333333334,-4.2345
Hauts-Bassins,2023,25,0,1,11.7205,-3.837
Hauts-Bassins,2023,26,8,1,11.6927,-3.492
Hauts-Bassins,2023,27,12,4,11.654575,-4.293375
Hauts-Bassins,2023,29,1,1,11.4909,-3.5217
Hauts-Bassins,2023,30,27,3,11.723799999999999,-4.239933333333333
Hauts-Bassins,2023,31,17,1,11.6258,-5.197
Hauts-Bassins,2023,32,14,4,11.244425,-4.31385
Hauts-Bassins,2023,33,8,1,11.5096,-3.3958
Hauts-Bassins,2023,34,1,1,11.7205,-3.837
Hauts-Bassins,2023,36,2,2,11.7823,-4.4018999999999995
Hauts-Bassins,2023,37,17,4,11.823875,-4.744625
Hauts-Bassins,2023,38,1,1,11.6806,-4.2846
Hauts-Bassins,2023,39,3,1,11.9,-5.0172
Hauts-Bassins,2023,41,11,1,11.7624,-4.1927
Hauts-Bassins,2023,42,4,2,11.7706,-4.6395
Hauts-Bassins,2023,43,4,3,11.457266666666667,-4.431633333333333
Hauts-Bassins,2023,44,13,1,11.2616,-4.1223
Hauts-Bassins,2023,45,3,2,11.7706,-4.6395
Hauts-Bassins,2023,46,68,2,11.455449999999999,-4.4726
Hauts-Bassins,2023,47,3,1,11.1877,-3.5553
Hauts-Bassins,2023,48,2,2,11.500250000000001,-3.45875
Hauts-Bassins,2023,49,33,2,11.7469,-4.29485
Hauts-Bassins,2023,50,0,1,11.3374,-3.3502
Hauts-Bassins,2024,2,4,1,11.1511,-3.7026
Hauts-Bassins,2024,3,19,4,11.336075,-3.66835
Hauts-Bassins,2024,5,20,8,11.5730625,-3.8422625
Hauts-Bassins,2024,6,1,1,11.4983,-4.0824
Hauts-Bassins,2024,7,0,1,11.6889,-3.7003
Hauts-Bassins,2024,9,0,2,11.20215,-3.8458500000000004
Hauts-Bassins,2024,12,2,2,11.43125,-4.4475
Hauts-Bassins,2024,13,1,2,11.56205,-3.86895
Hauts-Bassins,2024,14,0,1,11.7188,-3.6675
Hauts-Bassins,2024,15,0,1,11.6422,-3.7226
Hauts-Bassins,2024,16,10,1,11.7111,-4.0913
Hauts-Bassins,2024,17,12,2,11.6144,-4.4423
Hauts-Bassins,2024,18,10,4,11.83945,-4.26745
Hauts-Bassins,2024,19,4,2,11.724,-3.60655
Hauts-Bassins,2024,24,21,3,11.6546,-4.9626
Hauts-Bassins,2024,25,1,1,11.1877,-3.5553
Hauts-Bassins,2024,26,2,1,11.6258,-5.197
Hauts-Bassins,2024,31,3,1,11.6365,-3.9736
Hauts-Bassins,2024,32,4,1,11.7205,-3.837
Hauts-Bassins,2024,33,3,1,11.169,-5.2998
Hauts-Bassins,2024,40,0,1,11.169,-5.2998
Hauts-Bassins,2024,41,3,1,11.6261,-3.6869
Hauts-Bassins,2024,47,4,3,11.316633333333334,-5.128333333333333
Hauts-Bassins,2024,48,0,1,11.6365,-3.9736
Hauts-Bassins,2024,49,3,1,11.3961,-3.5945
Hauts-Bassins,2024,52,17,3,11.755099999999999,-4.902866666666667
Hauts-Bassins,2025,1,12,1,11.9,-5.0172
Hauts-Bassins,2025,4,1,1,11.8654,-5.1091
Hauts-Bassins,2025,10,6,2,11.397400000000001,-5.2484
Hauts-Bassins,2025,12,2,2,11.630600000000001,-4.843
Hauts-Bassins,2025,14,24,2,11.49095,-4.7749500000000005
Hauts-Bassins,2025,17,2,1,11.0806,-5.3109
Nord,2017,2,1,1,14.0816,-2.4456
Nord,2017,5,2,1,13.7677,-2.071
Nord,2017,42,0,1,14.1219,-2.1144
Nord,2017,47,1,2,14.06305,-2.6021
Nord,2018,14,0,1,13.9335,-2.6206
Nord,2018,26,0,1,14.1219,-2.1144
Nord,2018,34,1,2,14.1219,-2.1144
Nord,2018,38,1,1,14.003,-2.2829
Nord,2018,40,6,1,14.1219,-2.1144
Nord,2018,41,0,1,13.6128,-2.7605
Nord,2018,43,0,1,12.9228,-2.2021
Nord,2018,46,0,1,13.8826,-1.9551
Nord,2018,49,0,1,14.1427,-2.5143
Nord,2019,3,1,1,13.9341,-2.0744
Nord,2019,5,0,1,13.9949,-2.5855
Nord,2019,6,60,4,14.06635,-2.4846500000000002
Nord,2019,10,1,2,13.98485,-2.2657999999999996
Nord,2019,11,6,3,14.024033333333334,-2.4590333333333336
Nord,2019,12,2,1,14.0445,-2.7586
Nord,2019,15,1,1,14.0816,-2.4456
Nord,2019,16,0,1,14.063,-2.7535
Nord,2019,17,0,1,13.8826,-1.9551
Nord,2019,19,18,2,13.70925,-2.2991
Nord,2019,20,15,1,14.1744,-2.1602
Nord,2019,21,10,2,13.7477,-2.3578
Nord,2019,22,0,1,14.0445,-2.7586
Nord,2019,23,4,1,14.1535,-2.1817
Nord,2019,24,0,1,13.7878,-2.1048
Nord,2019,25,2,1,14.0445,-2.7586
Nord,2019,30,20,2,14.0445,-2.7586
Nord,2019,31,15,1,13.9078,-2.4855
Nord,2019,34,0,1,13.7702,-1.9712
Nord,2019,35,4,1,13.9237,-2.769
Nord,2019,36,5,1,14.0445,-2.7586
Nord,2019,37,0,1,13.9078,-2.4855
Nord,2019,41,12,2,13.89775,-2.0286999999999997
Nord,2019,42,16,5,13.9192,-2.2234000000000003
Nord,2019,43,22,6,13.786083333333332,-2.1012666666666666
Nord,2019,44,5,3,13.550366666666667,-2.0016000000000003
Nord,2019,45,0,2,13.79645,-2.3927
Nord,2019,46,16,1,14.0491,-1.9015
Nord,2019,47,18,2,13.8583,-2.1666499999999997
Nord,2019,48,3,1,13.7702,-1.9712
Nord,2019,49,28,4,14.035499999999999,-2.67085
Nord,2019,50,0,1,13.2451,-2.2742
Nord,2019,51,0,1,13.8826,-1.9551
Nord,2020,2,10,2,14.0003,-2.39275
Nord,2020,5,2,2,13.81025,-2.3156499999999998
Nord,2020,7,5,1,14.0816,-2.4456
Nord,2020,8,1,1,14.0253,-2.0862
Nord,2020,9,0,2,13.4191,-2.40735
Nord,2020,10,47,3,13.915266666666668,-2.3236666666666665
Nord,2020,12,6,4,13.633325,-2.189825
Nord,2020,13,3,1,13.5828,-2.4216
Nord,2020,15,19,4,13.9616,-1.9835749999999999
Nord,2020,16,1,1,14.0816,-2.4456
Nord,2020,17,10,2,13.6448,-2.5164
Nord,2020,18,3,1,13.9021,-2.0853
Nord,2020,19,2,2,14.0723,-2.59955
Nord,2020,20,2,1,14.0816,-2.4456
Nord,2020,21,7,2,14.1323,-2.31435
Nord,2020,22,15,1,13.9483,-2.2123
Nord,2020,23,1,1,13.8031,-2.6545
Nord,2020,24,7,1,14.0003,-1.9307
Nord,2020,26,11,2,14.0652,-2.1346
Nord,2020,27,2,1,13.9704,-2.247
Nord,2020,28,10,1,13.861,-2.0637
Nord,2020,29,6,3,13.7657,-2.3222666666666667
Nord,2020,31,9,2,13.8381,-2.3011999999999997
Nord,2020,33,1,2,13.9729,-2.5844
Nord,2020,34,5,3,13.929400000000001,-2.578
Nord,2020,35,3,1,13.9191,-2.1389
Nord,2020,37,19,4,13.806625,-2.2982
Nord,2020,38,0,1,14.0816,-2.4456
Nord,2020,42,0,1,13.7514,-2.0234
Nord,2020,43,1,1,13.9704,-2.247
Nord,2020,44,3,1,13.9134,-2.8431
Nord,2020,47,2,2,13.82545,-2.53585
Nord,2020,53,1,2,13.8536,-2.64125
Nord,2021,1,23,4,13.782599999999999,-2.43245
Nord,2021,2,1,1,13.4417,-1.9669
Nord,2021,10,0,1,13.8594,-2.8653
Nord,2021,11,1,3,14.0177,-2.258566666666667
Nord,2021,12,0,1,13.935,-2.4253
Nord,2021,13,0,1,13.8478,-2.4172
Nord,2021,14,0,1,13.875,-2.5828
Nord,2021,15,0,1,13.8267,-2.6047
Nord,2021,16,1,2,13.8478,-2.4172
Nord,2021,18,21,15,13.877753333333334,-2.58336
Nord,2021,19,0,1,13.8455,-1.9055
Nord,2021,20,1,5,13.74206,-2.2773
Nord,2021,21,5,1,13.7008,-2.4264
Nord,2021,22,1,1,13.9191,-2.1389
Nord,2021,23,0,6,13.864399999999998,-2.0660666666666665
Nord,2021,24,0,4,13.871,-2.197275
Nord,2021,25,4,3,13.893300000000002,-2.0167333333333333
Nord,2021,26,0,1,13.5828,-2.4216
Nord,2021,27,6,7,13.8453,-2.064014285714286
Nord,2021,28,64,5,13.887279999999999,-2.1498399999999998
Nord,2021,29,0,2,13.905650000000001,-2.60385
Nord,2021,30,1,9,13.89311111111111,-2.3417111111111115
Nord,2021,33,3,1,13.7324,-2.3828
Nord,2021,37,0,2,13.8491,-2.26985
Nord,2021,38,1,2,13.772950000000002,-2.1294
Nord,2021,39,0,4,13.94255,-2.098225
Nord,2021,40,0,4,13.888925,-2.410775
Nord,2021,41,13,4,13.8321,-2.018725
Nord,2021,42,0,10,13.78171,-2.33886
Nord,2021,43,6,4,13.733625,-2.00275
Nord,2021,44,9,4,13.782725,-2.2878
Nord,2021,45,0,1,13.7034,-2.1413
Nord,2021,46,0,1,13.6838,-2.2511
Nord,2021,47,19,5,13.91358,-2.27252
Nord,2021,48,1,3,13.683599999999998,-2.2946666666666666
Nord,2021,49,19,3,13.6957,-2.0825666666666667
Nord,2021,50,6,16,13.716525,-2.34730625
Nord,2021,51,42,5,13.647960000000001,-2.14418
Nord,2021,52,0,6,13.8269,-2.1023
Nord,2022,1,7,4,13.819749999999999,-2.109575
Nord,2022,2,0,4,13.70255,-2.196375
Nord,2022,3,2,4,13.686,-2.382675
Nord,2022,4,4,1,13.8031,-2.6545
Nord,2022,5,0,1,14.1219,-2.1144
Nord,2022,6,15,8,13.684925,-2.522825
Nord,2022,7,15,14,13.7349,-2.3878214285714283
Nord,2022,8,11,11,13.716245454545456,-2.150145454545455
Nord,2022,9,4,3,13.947633333333334,-2.1717666666666666
Nord,2022,10,0,1,13.6838,-2.2511
Nord,2022,11,0,3,13.6625,-2.3190666666666666
Nord,2022,12,1,5,13.8091,-2.1498
Nord,2022,15,15,8,13.8764125,-2.1093625
Nord,2022,16,3,4,13.891874999999999,-2.2715
Nord,2022,17,4,6,13.67075,-2.37755
Nord,2022,18,9,4,14.13465,-2.14805
Nord,2022,19,8,4,13.765775,-2.238375
Nord,2022,20,0,5,13.995679999999998,-2.28298
Nord,2022,21,1,1,13.5407,-2.5458
Nord,2022,22,12,5,13.76746,-2.2433199999999998
Nord,2022,23,23,5,13.89656,-2.19156
Nord,2022,24,0,1,13.6881,-2.0496
Nord,2022,25,3,1,14.1219,-2.1144
Nord,2022,26,13,4,13.6613,-2.0700250000000002
Nord,2022,28,0,4,13.821475,-2.0796
Nord,2022,29,0,1,13.6838,-2.2511
Nord,2022,30,0,2,13.63155,-2.19335
Nord,2022,31,0,3,13.527099999999999,-2.378633333333333
Nord,2022,32,14,6,13.631950000000002,-2.0492833333333333
Nord,2022,33,0,7,13.782399999999999,-2.281071428571429
Nord,2022,34,10,3,13.6252,-2.2946000000000004
Nord,2022,35,0,2,13.119050000000001,-2.4611
Nord,2022,36,4,1,14.0491,-1.9015
Nord,2022,37,1,2,13.6333,-2.3363500000000004
Nord,2022,38,0,2,13.3628,-2.4386
Nord,2022,40,0,1,13.6183,-2.2198
Nord,2022,41,1,3,13.663233333333332,-2.2474000000000003
Nord,2022,42,0,3,13.5518,-2.1831333333333336
Nord,2022,44,0,1,13.4869,-1.9799
Nord,2022,45,33,8,13.454375,-2.3311375
Nord,2022,46,4,2,13.65095,-2.1788499999999997
Nord,2022,47,1,2,13.3248,-2.41015
Nord,2022,48,0,2,14.11195,-2.1286
Nord,2022,49,10,5,13.70896,-2.2719
Nord,2022,51,7,2,13.8052,-2.1449
Nord,2022,52,3,2,13.44365,-2.3197
Nord,2023,1,11,6,13.436966666666669,-2.13705
Nord,2023,2,13,5,13.3286,-2.49152
Nord,2023,3,21,2,13.59965,-2.43755
Nord,2023,4,32,5,13.486699999999999,-2.17984
Nord,2023,5,3,2,13.6129,-2.0709
Nord,2023,6,2,3,13.704666666666668,-2.4641333333333333
Nord,2023,7,33,7,13.338542857142857,-2.422942857142857
Nord,2023,8,2,3,13.561766666666665,-2.3944666666666667
Nord,2023,9,26,4,13.574725,-2.36175
Nord,2023,10,19,7,13.293771428571429,-2.4920714285714283
Nord,2023,11,45,8,13.6474375,-2.1589375
Nord,2023,12,0,2,13.4875,-2.145
Nord,2023,13,37,4,13.515625,-2.266425
Nord,2023,14,22,4,13.414875,-2.517575
Nord,2023,15,94,9,13.666677777777778,-2.2871555555555556
Nord,2023,16,146,4,13.78445,-2.317675
Nord,2023,17,5,3,13.237533333333333,-2.2466
Nord,2023,18,0,2,13.5828,-2.4216
Nord,2023,19,1,5,13.49006,-2.35052
Nord,2023,20,31,2,13.63645,-2.2075
Nord,2023,21,31,15,13.640206666666668,-2.501033333333333
Nord,2023,22,92,8,13.6168125,-2.3427
Nord,2023,23,8,3,13.286533333333333,-2.621
Nord,2023,24,29,6,13.101533333333334,-2.530133333333333
Nord,2023,25,25,7,13.294342857142857,-2.442628571428571
Nord,2023,26,4,3,13.457433333333334,-2.4513333333333334
Nord,2023,27,18,7,13.477285714285715,-2.239257142857143
Nord,2023,28,12,6,13.626933333333334,-2.12725
Nord,2023,29,34,7,13.409814285714287,-2.4221428571428576
Nord,2023,31,0,2,13.412500000000001,-2.2056
Nord,2023,32,3,4,13.570075,-2.2931250000000003
Nord,2023,33,8,5,13.56838,-2.42258
Nord,2023,34,18,3,13.508066666666666,-2.143666666666667
Nord,2023,35,3,1,13.6331,-2.4067
Nord,2023,36,53,2,13.7996,-2.2203
Nord,2023,37,14,7,13.691585714285713,-2.2850714285714284
Nord,2023,38,35,7,13.827114285714286,-2.3479285714285716
Nord,2023,39,3,4,13.746025,-2.37995
Nord,2023,40,30,5,13.71594,-2.34208
Nord,2023,41,15,4,13.482125,-2.006125
Nord,2023,42,18,6,13.617666666666667,-2.463416666666667
Nord,2023,43,21,4,13.33215,-2.531125
Nord,2023,44,2,3,13.883000000000001,-2.2201666666666666
Nord,2023,45,13,2,13.49315,-2.65205
Nord,2023,46,0,2,13.5312,-2.2908
Nord,2023,47,1,1,12.9608,-2.6384
Nord,2023,48,7,3,13.581933333333334,-2.3539999999999996
Nord,2023,49,12,4,13.511775,-2.44305
Nord,2023,51,6,1,13.0535,-2.6334
Nord,2023,52,66,2,13.8583,-2.1666499999999997
Nord,2024,1,0,1,13.4417,-1.9669
Nord,2024,2,7,3,13.801533333333333,-2.1461
Nord,2024,3,2,3,13.846866666666665,-2.1618666666666666
Nord,2024,4,10,2,13.53465,-2.3286
Nord,2024,5,7,3,13.5441,-2.4119333333333333
Nord,2024,6,13,3,13.748633333333332,-2.4153
Nord,2024,8,236,4,13.691,-2.54575
Nord,2024,9,0,2,13.739450000000001,-2.49405
Nord,2024,10,1,2,13.7805,-2.0943
Nord,2024,11,6,2,13.3714,-1.8983
Nord,2024,12,22,2,13.4951,-2.4298
Nord,2024,13,0,1,13.4242,-2.0487
Nord,2024,14,13,4,13.63385,-2.45465
Nord,2024,15,2,1,13.4872,-2.3276
Nord,2024,16,0,1,13.3978,-2.5921
Nord,2024,17,33,4,13.608075,-1.9968000000000001
Nord,2024,18,27,1,13.6758,-2.3336
Nord,2024,19,23,4,13.745575,-2.252325
Nord,2024,20,0,2,13.62105,-2.2796000000000003
Nord,2024,21,81,5,13.41034,-2.08346
Nord,2024,23,30,4,13.6161,-2.459025
Nord,2024,24,27,2,13.5188,-2.50845
Nord,2024,25,1,1,14.1219,-2.1144
Nord,2024,26,5,1,13.6838,-2.2511
Nord,2024,27,0,1,13.5993,-2.5619
Nord,2024,29,1,1,14.1219,-2.1144
Nord,2024,30,0,3,13.4415,-2.4981333333333335
Nord,2024,32,7,3,13.774833333333333,-2.0307
Nord,2024,33,2,2,13.49535,-2.15845
Nord,2024,35,36,4,13.684675,-2.3796
Nord,2024,36,2,3,13.65,-2.3824
Nord,2024,37,3,3,13.7483,-2.0235666666666665
Nord,2024,38,0,1,13.8579,-2.3204
Nord,2024,39,4,1,13.614,-2.4815
Nord,2024,40,4,4,13.674199999999999,-2.25615
Nord,2024,41,0,1,13.8031,-2.6545
Nord,2024,42,4,1,13.6054,-2.1107
Nord,2024,43,1,1,13.3529,-2.5452
Nord,2024,44,2,2,13.664449999999999,-2.3845
Nord,2024,45,40,2,13.375350000000001,-2.56865
Nord,2024,46,13,2,13.7677,-2.071
Nord,2024,47,3,1,13.7167,-1.8266
Nord,2024,48,21,3,13.705233333333334,-2.3463
Nord,2024,49,17,2,13.78715,-2.20585
Nord,2024,51,2,1,13.5217,-2.6828
Nord,2024,52,3,2,13.30545,-2.4919000000000002
Nord,2025,1,6,1,14.1219,-2.1144
Nord,2025,2,9,3,13.811466666666666,-2.3090666666666664
Nord,2025,3,0,3,13.600299999999999,-2.4322666666666666
Nord,2025,4,3,1,13.8497,-2.2013
Nord,2025,5,3,1,14.1219,-2.1144
Nord,2025,6,0,3,13.626833333333332,-2.3354
Nord,2025,7,8,4,13.701475,-2.0625
Nord,2025,8,8,4,13.846325,-2.2359999999999998
Nord,2025,9,7,3,13.826,-2.4158333333333335
Nord,2025,10,7,2,13.79155,-2.3295500000000002
Nord,2025,11,26,5,13.658539999999999,-2.3794600000000004
Nord,2025,12,3,3,13.515833333333333,-2.0134666666666665
Nord,2025,13,0,2,13.7854,-2.36275
Nord,2025,14,0,3,13.7872,-2.2863666666666664
Nord,2025,15,0,2,13.40655,-1.9326
Nord,2025,16,0,1,13.2333,-1.8175
Nord,2025,17,40,2,13.70425,-2.3826
Nord,2025,18,0,1,13.3714,-1.8983
Plateau-Central,2015,20,1,1,12.2494,-0.6153
Plateau-Central,2019,5,1,1,12.3761,-1.0773
Plateau-Central,2019,18,1,1,12.5875,-1.2983
Plateau-Central,2024,17,1,1,12.7485,-1.3099
Sahel,2015,14,0,1,14.8,0.0833
Sahel,2015,34,1,1,14.6755,-0.4603
Sahel,2015,48,2,2,14.3358,-1.327
Sahel,2016,2,2,2,14.54495,-0.9955499999999999
Sahel,2016,20,0,1,14.4989,-1.0163
Sahel,2016,22,3,1,14.6667,-0.3333
Sahel,2016,35,2,1,14.6387,0.0342
Sahel,2016,41,6,1,14.9197,-0.0466
Sahel,2016,42,4,2,14.4159,-1.5486
Sahel,2016,45,2,3,14.255033333333335,-1.6749
Sahel,2016,50,12,1,14.4159,-1.5486
Sahel,2016,52,1,2,14.07695,-1.56175
Sahel,2017,2,4,1,14.4159,-1.5486
Sahel,2017,9,2,3,14.1456,-1.6550333333333331
Sahel,2017,11,0,2,14.35645,-1.6170499999999999
Sahel,2017,12,1,2,14.35645,-1.6170499999999999
Sahel,2017,13,0,1,14.4159,-1.5486
Sahel,2017,17,0,2,14.98395,-0.25634999999999997
Sahel,2017,19,2,3,14.435833333333333,-0.3607666666666666
Sahel,2017,21,3,3,14.0875,-1.6418
Sahel,2017,22,5,3,14.223799999999999,-1.655166666666667
Sahel,2017,23,2,2,14.20865,-1.3089
Sahel,2017,29,0,2,14.482,-1.4005
Sahel,2017,30,10,6,14.229883333333333,-1.5988999999999998
Sahel,2017,33,3,1,14.3358,-1.327
Sahel,2017,36,0,2,14.42625,-1.7175
Sahel,2017,37,4,2,14.2517,-1.5952
Sahel,2017,38,1,3,14.043033333333334,-1.6525666666666667
Sahel,2017,39,8,3,14.225299999999999,-1.4325999999999999
Sahel,2017,40,1,3,14.2433,-1.0803666666666667
Sahel,2017,41,1,1,14.0875,-1.6418
Sahel,2017,42,0,2,14.251750000000001,-1.2368999999999999
Sahel,2017,43,8,4,14.325825,-0.8622
Sahel,2017,44,0,1,14.5941,-1.4148
Sahel,2017,45,5,1,14.5941,-1.4148
Sahel,2017,46,7,3,14.228566666666666,-1.3853666666666669
Sahel,2017,48,3,3,14.461233333333332,-1.4037666666666668
Sahel,2017,51,0,2,14.41515,-0.7909999999999999
Sahel,2017,52,1,1,14.118,-1.5105
Sahel,2018,1,2,2,14.2266,-0.94205
Sahel,2018,3,0,1,14.9875,-0.376
Sahel,2018,5,6,4,14.331925,-1.4298499999999998
Sahel,2018,10,0,1,14.4989,-1.0163
Sahel,2018,11,1,1,14.4159,-1.5486
Sahel,2018,12,0,2,14.5333,-1.14145
Sahel,2018,14,1,3,14.359766666666667,-1.1078
Sahel,2018,15,1,4,14.272575,-1.25325
Sahel,2018,16,0,2,14.4043,-1.2342
Sahel,2018,17,3,2,14.15595,-1.43545
Sahel,2018,18,0,4,14.388,-1.08845
Sahel,2018,19,0,1,13.9541,-1.6741
Sahel,2018,20,2,4,14.403475,-1.042775
Sahel,2018,21,0,1,14.1019,-1.0394
Sahel,2018,22,0,1,14.3049,-1.0544
Sahel,2018,24,0,1,14.3358,-1.327
Sahel,2018,27,2,3,13.884966666666665,-0.9839333333333333
Sahel,2018,28,0,4,14.28815,-1.60025
Sahel,2018,29,2,2,14.14875,-1.73665
Sahel,2018,30,0,2,14.41895,-1.3658000000000001
Sahel,2018,33,1,1,14.3069,-1.3374
Sahel,2018,35,0,1,14.3475,-1.2621
Sahel,2018,36,0,2,14.5137,-0.7874
Sahel,2018,37,7,3,14.280433333333333,-0.8325333333333332
Sahel,2018,38,3,4,14.401375,-1.2893
Sahel,2018,39,28,4,14.294375,-1.6699
Sahel,2018,40,9,4,14.355825000000001,-1.3824
Sahel,2018,42,35,10,14.29143,-1.12556
Sahel,2018,43,7,5,14.239740000000001,-1.00536
Sahel,2018,44,1,2,14.412600000000001,-0.5533
Sahel,2018,45,9,2,14.2147,-1.4015
Sahel,2018,46,36,6,14.200916666666666,-1.0284
Sahel,2018,47,9,4,14.087925,-1.212825
Sahel,2018,48,0,3,13.8433,-0.8887666666666667
Sahel,2018,49,0,1,14.0265,0.0556
